step,from_idx,to_idx,raw_drive,raw_turn,walk,exit_drive,exit_turn,cross,p_i,pure_norm_drive,pure_norm_turn,pure_norm_walk,pure_norm_exit,pure_norm_cross,pure_norm_exit_turn,norm_drive,norm_turn,norm_walk,norm_exit,norm_cross,norm_exit_turn,fail_prob,drive_weight,lambda_w,lambda_e,lambda_tr,lambda_turns_arr,lambda_turns_exit,lambda_cross
2,17,2,226.2479094844344,77.0,91.81647876144626,215.70593608554873,64.0,15.0,0.5,0.5187137685441608,0.3055555555555556,0.24374398781193593,0.4945444104179834,0.3333333333333333,0.253968253968254,1.5561413056324827,0.0,0.9749759512477437,0.4945444104179834,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,4,226.24784165426598,77.0,124.35556576719597,215.7060136057412,64.0,15.0,0.5,0.5187136130313769,0.3055555555555556,0.3301250703096378,0.4945445881468794,0.3333333333333333,0.253968253968254,1.5561408390941307,0.0,1.3205002812385511,0.4945445881468794,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,5,162.25593501750606,49.0,136.61803886183276,271.59359128461824,80.0,0.0,0.5,0.3720007301432214,0.19444444444444448,0.3626780949174425,0.6226768484567113,0.0,0.3174603174603175,1.1160021904296642,0.0,1.45071237966977,0.6226768484567113,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,6,155.39063178037225,42.0,151.51843012876304,235.08837409876588,88.0,15.0,0.5,0.3562607954740035,0.16666666666666669,0.4022339658934569,0.5389821136803915,0.3333333333333333,0.34920634920634924,1.0687823864220105,0.0,1.6089358635738276,0.5389821136803915,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,7,215.68095260832524,84.0,167.1415837114404,363.1082738899647,224.0,15.0,0.5,0.4944871313312884,0.33333333333333337,0.4437085443984116,0.8324906142480276,0.3333333333333333,0.888888888888889,1.4834613939938652,0.0,1.7748341775936465,0.8324906142480276,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,8,134.7389942954494,35.0,172.14365804704852,250.5593130884273,96.0,15.0,0.5,0.3089132255856321,0.1388888888888889,0.4569874847622716,0.5744520063504769,0.3333333333333333,0.380952380952381,0.9267396767568963,0.0,1.8279499390490863,0.5744520063504769,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,9,67.59046489190327,0.0,182.93311643145046,335.30048954962285,144.0,15.0,0.5,0.15496322083870145,0.0,0.48563011676494144,0.7687362987146308,0.3333333333333333,0.5714285714285715,0.46488966251610436,0.0,1.9425204670597658,0.7687362987146308,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,10,130.83182527366645,35.0,187.7135847779015,271.0246491133221,112.0,15.0,0.5,0.299955342296251,0.1388888888888889,0.4983207626499803,0.6213724468450932,0.3333333333333333,0.4444444444444445,0.899866026888753,0.0,1.9932830505999213,0.6213724468450932,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,11,162.25602370978953,49.0,188.349854263582,271.5934899220086,80.0,0.0,0.5,0.3720009334861327,0.19444444444444448,0.5000098588106571,0.6226766160648127,0.0,0.3174603174603175,1.1160028004583982,0.0,2.0000394352426283,0.6226766160648127,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,12,200.71971378217037,70.0,190.92876462576558,175.28370895385376,48.0,30.0,0.5,0.46018581738196357,0.2777777777777778,0.5068560579283703,0.40186923027506116,0.6666666666666666,0.1904761904761905,1.3805574521458908,0.0,2.027424231713481,0.40186923027506116,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,13,130.8318071780958,35.0,193.0104254460314,271.02466979397434,112.0,0.0,0.5,0.29995530080892113,0.1388888888888889,0.5123822152853927,0.6213724942591846,0.0,0.4444444444444445,0.8998659024267635,0.0,2.049528861141571,0.6213724942591846,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,14,309.60176717587774,182.0,214.0856282456996,411.9574419941077,120.0,30.0,0.5,0.7098173846807639,0.7222222222222223,0.5683302765008856,0.9444860626713444,0.6666666666666666,0.4761904761904762,2.129452154042292,0.0,2.2733211060035425,0.9444860626713444,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,15,85.13698389883712,7.0,225.95161987800876,323.2473249702699,144.0,15.0,0.5,0.19519175165544514,0.02777777777777778,0.5998307670317483,0.7411022647202999,0.3333333333333333,0.5714285714285715,0.5855752549663354,0.0,2.3993230681269933,0.7411022647202999,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,16,294.2355012138056,182.0,244.8692429862831,379.12543029711924,208.0,30.0,0.5,0.6745874736340647,0.7222222222222223,0.6500511300704386,0.8692128079701666,0.6666666666666666,0.8253968253968255,2.023762420902194,0.0,2.6002045202817543,0.8692128079701666,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,18,313.21028104142687,91.0,255.17184910831097,257.5033875640335,88.0,15.0,0.5,0.7180905476474769,0.36111111111111116,0.6774013218324557,0.5903725381622452,0.3333333333333333,0.34920634920634924,2.154271642942431,0.0,2.709605287329823,0.5903725381622452,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,19,315.7920112023845,182.0,260.30310305047465,322.2344443828044,176.0,30.0,0.5,0.7240096254599797,0.7222222222222223,0.6910231935836938,0.7387800549469291,0.6666666666666666,0.6984126984126985,2.1720288763799394,0.0,2.764092774334775,0.7387800549469291,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,20,315.7920602710057,182.0,263.84407572283385,322.23438830438005,176.0,15.0,0.5,0.7240097379585636,0.7222222222222223,0.7004233667501726,0.7387799263771188,0.3333333333333333,0.6984126984126985,2.1720292138756907,0.0,2.8016934670006903,0.7387799263771188,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,21,315.79210532571904,182.0,274.87590340117254,322.23433681327924,176.0,30.0,0.5,0.7240098412545463,0.7222222222222223,0.7297094133013441,0.7387798083245674,0.6666666666666666,0.6984126984126985,2.172029523763639,0.0,2.9188376532053764,0.7387798083245674,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,22,204.79705769932258,56.0,280.33928198538416,436.1710122317154,176.0,0.0,0.5,0.4695338570334068,0.22222222222222224,0.7442129719327086,1.0,0.0,0.6984126984126985,1.4086015711002204,0.0,2.9768518877308345,1.0,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,23,260.2672136386015,105.0,299.6780739618068,207.06101196636828,96.0,30.0,0.5,0.5967091034017061,0.41666666666666674,0.7955514063769841,0.4747243768147695,0.6666666666666666,0.380952380952381,1.7901273102051185,0.0,3.1822056255079363,0.4747243768147695,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,24,273.06668420536977,140.0,307.828345981254,314.9792197682085,176.0,45.0,0.5,0.6260541772553729,0.5555555555555556,0.8171878253572148,0.7221461558313649,1.0,0.6984126984126985,1.8781625317661188,0.0,3.268751301428859,0.7221461558313649,25.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,25,313.2101147893333,91.0,320.53409488850406,250.076970957072,80.0,15.0,0.5,0.7180901664848391,0.36111111111111116,0.8509176083827286,0.5733461508079746,0.3333333333333333,0.3174603174603175,2.154270499454517,0.0,3.4036704335309143,0.5733461508079746,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,26,325.53939048844774,154.0,329.23858815363195,394.63909931031804,160.0,15.0,0.5,0.7463572345690531,0.6111111111111112,0.8740253111496451,0.9047806668561148,0.3333333333333333,0.634920634920635,2.2390717037071592,0.0,3.4961012445985804,0.9047806668561148,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,27,220.93080739433162,112.0,330.8250369547724,389.5318275246568,104.0,45.0,0.5,0.5065233617060327,0.4444444444444445,0.8782368357306968,0.8930713334927413,1.0,0.41269841269841273,1.5195700851180982,0.0,3.512947342922787,0.8930713334927413,25.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,28,239.2879634333857,56.0,336.1519430950982,323.53429171675293,96.0,30.0,0.5,0.548610422799634,0.22222222222222224,0.8923781027761947,0.7417601872746089,0.6666666666666666,0.380952380952381,1.645831268398902,0.0,3.5695124111047787,0.7417601872746089,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,17,29,239.2877738559207,56.0,376.6922810514143,192.17243167108302,112.0,30.0,0.5,0.5486099881594133,0.22222222222222224,1.0,0.4405896455333249,0.6666666666666666,0.4444444444444445,1.64582996447824,0.0,4.0,0.4405896455333249,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,1,0.0001262445648251444,0.0,89.00635521875502,271.59369519222804,80.0,0.0,0.5,2.894382278620504e-07,0.0,0.23628399013200552,0.6226770866834777,0.0,0.3174603174603175,8.683146835861513e-07,0.0,0.9451359605280221,0.6226770866834777,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,3,104.66998593314933,14.0,94.52116662005689,285.6145667079532,144.0,0.0,0.5,0.23997464984569747,0.05555555555555556,0.2509240867804132,0.6548224405069376,0.0,0.5714285714285715,0.7199239495370924,0.0,1.003696347121653,0.6548224405069376,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,4,63.9921238004833,28.0,124.35556576719597,215.7060136057412,64.0,15.0,0.5,0.14671338077480386,0.11111111111111112,0.3301250703096378,0.4945445881468794,0.3333333333333333,0.253968253968254,0.44014014232441157,0.0,1.3205002812385511,0.4945445881468794,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,5,0.00021716372340367814,0.0,136.61803886183276,271.59359128461824,80.0,0.0,0.5,4.978866483871472e-07,0.0,0.3626780949174425,0.6226768484567113,0.0,0.3174603174603175,1.4936599451614416e-06,0.0,1.45071237966977,0.6226768484567113,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,6,101.20520940895125,28.0,151.51843012876304,235.08837409876588,88.0,15.0,0.5,0.23203103042342044,0.11111111111111112,0.4022339658934569,0.5389821136803915,0.3333333333333333,0.34920634920634924,0.6960930912702613,0.0,1.6089358635738276,0.5389821136803915,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,7,251.88830875520102,154.0,167.1415837114404,363.1082738899647,224.0,15.0,0.5,0.5774989664406804,0.6111111111111112,0.4437085443984116,0.8324906142480276,0.3333333333333333,0.888888888888889,1.7324968993220413,0.0,1.7748341775936465,0.8324906142480276,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,8,89.73215643196492,14.0,172.14365804704852,250.5593130884273,96.0,15.0,0.5,0.205727005957688,0.05555555555555556,0.4569874847622716,0.5744520063504769,0.3333333333333333,0.380952380952381,0.617181017873064,0.0,1.8279499390490863,0.5744520063504769,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,9,231.67565076610114,125.99999999999999,182.93311643145046,335.30048954962285,144.0,15.0,0.5,0.5311578355028869,0.5,0.48563011676494144,0.7687362987146308,0.3333333333333333,0.5714285714285715,1.5934735065086607,0.0,1.9425204670597658,0.7687362987146308,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,10,78.82498741018198,7.0,187.7135847779015,271.0246491133221,112.0,15.0,0.5,0.18072037159660276,0.02777777777777778,0.4983207626499803,0.6213724468450932,0.3333333333333333,0.4444444444444445,0.5421611147898082,0.0,1.9932830505999213,0.6213724468450932,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,11,0.000305856006868283,0.0,188.349854263582,271.5934899220086,80.0,0.0,0.5,7.012295597163557e-07,0.0,0.5000098588106571,0.6226766160648127,0.0,0.3174603174603175,2.103688679149067e-06,0.0,2.0000394352426283,0.6226766160648127,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,12,153.53429141074935,62.99999999999999,190.92876462576558,175.28370895385376,48.0,30.0,0.5,0.3520048034030845,0.25,0.5068560579283703,0.40186923027506116,0.6666666666666666,0.1904761904761905,1.0560144102092535,0.0,2.027424231713481,0.40186923027506116,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,13,78.8249693146113,7.0,193.0104254460314,271.02466979397434,112.0,0.0,0.5,0.18072033010927285,0.02777777777777778,0.5123822152853927,0.6213724942591846,0.0,0.4444444444444445,0.5421609903278186,0.0,2.049528861141571,0.6213724942591846,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,14,287.26419090155827,154.0,214.0856282456996,411.9574419941077,120.0,30.0,0.5,0.6586044987990844,0.6111111111111112,0.5683302765008856,0.9444860626713444,0.6666666666666666,0.4761904761904762,1.9758134963972533,0.0,2.2733211060035425,0.9444860626713444,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,15,106.37688559399867,28.0,225.95161987800876,323.2473249702699,144.0,15.0,0.5,0.24388802238303278,0.11111111111111112,0.5998307670317483,0.7411022647202999,0.3333333333333333,0.5714285714285715,0.7316640671490984,0.0,2.3993230681269933,0.7411022647202999,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,16,271.8979249394861,154.0,244.8692429862831,379.12543029711924,208.0,30.0,0.5,0.6233745877523851,0.6111111111111112,0.6500511300704386,0.8692128079701666,0.6666666666666666,0.8253968253968255,1.8701237632571552,0.0,2.6002045202817543,0.8692128079701666,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,17,172.0976578484183,7.0,251.9898480742616,394.63900760989526,160.0,15.0,0.5,0.3945646386903667,0.02777777777777778,0.6689541059108345,0.9047804566165064,0.3333333333333333,0.634920634920635,1.1836939160711,0.0,2.675816423643338,0.9047804566165064,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,18,150.95456318764423,42.0,255.17184910831097,257.5033875640335,88.0,15.0,0.5,0.346090315390904,0.16666666666666669,0.6774013218324557,0.5903725381622452,0.3333333333333333,0.34920634920634924,1.038270946172712,0.0,2.709605287329823,0.5903725381622452,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,19,209.21776524923303,112.0,260.30310305047465,322.2344443828044,176.0,30.0,0.5,0.47966911918045185,0.4444444444444445,0.6910231935836938,0.7387800549469291,0.6666666666666666,0.6984126984126985,1.4390073575413556,0.0,2.764092774334775,0.7387800549469291,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,20,209.21781431785428,112.0,263.84407572283385,322.23438830438005,176.0,15.0,0.5,0.47966923167903586,0.4444444444444445,0.7004233667501726,0.7387799263771188,0.3333333333333333,0.6984126984126985,1.4390076950371076,0.0,2.8016934670006903,0.7387799263771188,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,21,209.21785937256755,112.0,274.87590340117254,322.23433681327924,176.0,30.0,0.5,0.4796693349750184,0.4444444444444445,0.7297094133013441,0.7387798083245674,0.6666666666666666,0.6984126984126985,1.4390080049250553,0.0,2.9188376532053764,0.7387798083245674,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,22,35.5413398455399,0.0,280.33928198538416,436.1710122317154,176.0,0.0,0.5,0.08148487370512968,0.0,0.7442129719327086,1.0,0.0,0.6984126984126985,0.24445462111538901,0.0,2.9768518877308345,1.0,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,23,260.92087007882844,140.0,299.6780739618068,207.06101196636828,96.0,30.0,0.5,0.5982077276153659,0.5555555555555556,0.7955514063769841,0.4747243768147695,0.6666666666666666,0.380952380952381,1.7946231828460977,0.0,3.1822056255079363,0.4747243768147695,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,24,166.4924382522183,70.0,307.828345981254,314.9792197682085,176.0,45.0,0.5,0.3817136709758451,0.2777777777777778,0.8171878253572148,0.7221461558313649,1.0,0.6984126984126985,1.1451410129275352,0.0,3.268751301428859,0.7221461558313649,25.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,25,150.95439693555065,42.0,320.53409488850406,250.076970957072,80.0,15.0,0.5,0.3460899342282661,0.16666666666666669,0.8509176083827286,0.5733461508079746,0.3333333333333333,0.3174603174603175,1.0382698026847983,0.0,3.4036704335309143,0.5733461508079746,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,26,172.09757761054834,7.0,329.23858815363195,394.63909931031804,160.0,15.0,0.5,0.39456445473070934,0.02777777777777778,0.8740253111496451,0.9047806668561148,0.3333333333333333,0.634920634920635,1.183693364192128,0.0,3.4961012445985804,0.9047806668561148,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,27,198.59323112001215,84.0,330.8250369547724,389.5318275246568,104.0,45.0,0.5,0.4553104758243533,0.33333333333333337,0.8782368357306968,0.8930713334927413,1.0,0.41269841269841273,1.3659314274730598,0.0,3.512947342922787,0.8930713334927413,25.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,28,277.74947753239246,140.0,336.1519430950982,323.53429171675293,96.0,30.0,0.5,0.6367903178876049,0.5555555555555556,0.8923781027761947,0.7417601872746089,0.6666666666666666,0.380952380952381,1.9103709536628146,0.0,3.5695124111047787,0.7417601872746089,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,0,29,277.74928795492747,140.0,376.6922810514143,192.17243167108302,112.0,30.0,0.5,0.6367898832473843,0.5555555555555556,1.0,0.4405896455333249,0.6666666666666666,0.4444444444444445,1.9103696497421527,0.0,4.0,0.4405896455333249,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,0,277.67145595113874,196.0,64.76845105252411,271.59383947173075,80.0,0.0,0.5,0.6366114394682104,0.7777777777777779,0.1719399475660717,0.6226774174700239,0.0,0.3174603174603175,1.9098343184046311,0.0,0.6877597902642868,0.6226774174700239,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,3,104.66985968858451,14.0,94.52116662005689,285.6145667079532,144.0,0.0,0.5,0.2399743604074696,0.05555555555555556,0.2509240867804132,0.6548224405069376,0.0,0.5714285714285715,0.7199230812224089,0.0,1.003696347121653,0.6548224405069376,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,4,63.991997555918466,28.0,124.35556576719597,215.7060136057412,64.0,15.0,0.5,0.146713091336576,0.11111111111111112,0.3301250703096378,0.4945445881468794,0.3333333333333333,0.253968253968254,0.440139274009728,0.0,1.3205002812385511,0.4945445881468794,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,5,9.091915857853372e-05,0.0,136.61803886183276,271.59359128461824,80.0,0.0,0.5,2.0844842052509672e-07,0.0,0.3626780949174425,0.6226768484567113,0.0,0.3174603174603175,6.253452615752901e-07,0.0,1.45071237966977,0.6226768484567113,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,6,101.2050831643864,28.0,151.51843012876304,235.08837409876588,88.0,15.0,0.5,0.23203074098519252,0.11111111111111112,0.4022339658934569,0.5389821136803915,0.3333333333333333,0.34920634920634924,0.6960922229555776,0.0,1.6089358635738276,0.5389821136803915,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,7,251.8881825106362,154.0,167.1415837114404,363.1082738899647,224.0,15.0,0.5,0.5774986770024526,0.6111111111111112,0.4437085443984116,0.8324906142480276,0.3333333333333333,0.888888888888889,1.7324960310073578,0.0,1.7748341775936465,0.8324906142480276,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,8,89.73203018740011,14.0,172.14365804704852,250.5593130884273,96.0,15.0,0.5,0.20572671651946017,0.05555555555555556,0.4569874847622716,0.5744520063504769,0.3333333333333333,0.380952380952381,0.6171801495583805,0.0,1.8279499390490863,0.5744520063504769,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,9,231.67552452153635,125.99999999999999,182.93311643145046,335.30048954962285,144.0,15.0,0.5,0.531157546064659,0.5,0.48563011676494144,0.7687362987146308,0.3333333333333333,0.5714285714285715,1.593472638193977,0.0,1.9425204670597658,0.7687362987146308,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,10,78.82486116561715,7.0,187.7135847779015,271.0246491133221,112.0,15.0,0.5,0.1807200821583749,0.02777777777777778,0.4983207626499803,0.6213724468450932,0.3333333333333333,0.4444444444444445,0.5421602464751247,0.0,1.9932830505999213,0.6213724468450932,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,11,0.00017961144204313857,0.0,188.349854263582,271.5934899220086,80.0,0.0,0.5,4.117913318543053e-07,0.0,0.5000098588106571,0.6226766160648127,0.0,0.3174603174603175,1.235373995562916e-06,0.0,2.0000394352426283,0.6226766160648127,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,12,153.53416516618452,62.99999999999999,190.92876462576558,175.28370895385376,48.0,30.0,0.5,0.35200451396485666,0.25,0.5068560579283703,0.40186923027506116,0.6666666666666666,0.1904761904761905,1.05601354189457,0.0,2.027424231713481,0.40186923027506116,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,13,78.82484307004647,7.0,193.0104254460314,271.02466979397434,112.0,0.0,0.5,0.180720040671045,0.02777777777777778,0.5123822152853927,0.6213724942591846,0.0,0.4444444444444445,0.542160122013135,0.0,2.049528861141571,0.6213724942591846,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,14,287.2640646569934,154.0,214.0856282456996,411.9574419941077,120.0,30.0,0.5,0.6586042093608565,0.6111111111111112,0.5683302765008856,0.9444860626713444,0.6666666666666666,0.4761904761904762,1.9758126280825694,0.0,2.2733211060035425,0.9444860626713444,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,15,106.37675934943384,28.0,225.95161987800876,323.2473249702699,144.0,15.0,0.5,0.2438877329448049,0.11111111111111112,0.5998307670317483,0.7411022647202999,0.3333333333333333,0.5714285714285715,0.7316631988344147,0.0,2.3993230681269933,0.7411022647202999,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,16,271.8977986949213,154.0,244.8692429862831,379.12543029711924,208.0,30.0,0.5,0.6233742983141572,0.6111111111111112,0.6500511300704386,0.8692128079701666,0.6666666666666666,0.8253968253968255,1.8701228949424717,0.0,2.6002045202817543,0.8692128079701666,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,17,172.0975316038535,7.0,251.9898480742616,394.63900760989526,160.0,15.0,0.5,0.3945643492521389,0.02777777777777778,0.6689541059108345,0.9047804566165064,0.3333333333333333,0.634920634920635,1.1836930477564167,0.0,2.675816423643338,0.9047804566165064,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,18,150.9544369430794,42.0,255.17184910831097,257.5033875640335,88.0,15.0,0.5,0.34609002595267613,0.16666666666666669,0.6774013218324557,0.5903725381622452,0.3333333333333333,0.34920634920634924,1.0382700778580283,0.0,2.709605287329823,0.5903725381622452,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,19,209.21763900466817,112.0,260.30310305047465,322.2344443828044,176.0,30.0,0.5,0.47966882974222397,0.4444444444444445,0.6910231935836938,0.7387800549469291,0.6666666666666666,0.6984126984126985,1.4390064892266718,0.0,2.764092774334775,0.7387800549469291,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,20,209.21768807328945,112.0,263.84407572283385,322.23438830438005,176.0,15.0,0.5,0.479668942240808,0.4444444444444445,0.7004233667501726,0.7387799263771188,0.3333333333333333,0.6984126984126985,1.439006826722424,0.0,2.8016934670006903,0.7387799263771188,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,21,209.2177331280027,112.0,274.87590340117254,322.23433681327924,176.0,30.0,0.5,0.47966904553679046,0.4444444444444445,0.7297094133013441,0.7387798083245674,0.6666666666666666,0.6984126984126985,1.4390071366103714,0.0,2.9188376532053764,0.7387798083245674,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,22,35.54121360097507,0.0,280.33928198538416,436.1710122317154,176.0,0.0,0.5,0.0814845842669018,0.0,0.7442129719327086,1.0,0.0,0.6984126984126985,0.24445375280070542,0.0,2.9768518877308345,1.0,0.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,23,260.9207438342636,140.0,299.6780739618068,207.06101196636828,96.0,30.0,0.5,0.598207438177138,0.5555555555555556,0.7955514063769841,0.4747243768147695,0.6666666666666666,0.380952380952381,1.7946223145314137,0.0,3.1822056255079363,0.4747243768147695,16.666666666666664,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,24,166.49231200765348,70.0,307.828345981254,314.9792197682085,176.0,45.0,0.5,0.3817133815376172,0.2777777777777778,0.8171878253572148,0.7221461558313649,1.0,0.6984126984126985,1.1451401446128515,0.0,3.268751301428859,0.7221461558313649,25.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,25,150.95427069098582,42.0,320.53409488850406,250.076970957072,80.0,15.0,0.5,0.3460896447900383,0.16666666666666669,0.8509176083827286,0.5733461508079746,0.3333333333333333,0.3174603174603175,1.0382689343701148,0.0,3.4036704335309143,0.5733461508079746,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,26,172.09745136598355,7.0,329.23858815363195,394.63909931031804,160.0,15.0,0.5,0.39456416529248156,0.02777777777777778,0.8740253111496451,0.9047806668561148,0.3333333333333333,0.634920634920635,1.1836924958774446,0.0,3.4961012445985804,0.9047806668561148,8.333333333333332,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
2,1,27,198.5931048754473,84.0,330.8250369547724,389.5318275246568,104.0,45.0,0.5,0.45531018638612536,0.33333333333333337,0.8782368357306968,0.8930713334927413,1.0,0.41269841269841273,1.3659305591583761,0.0,3.512947342922787,0.8930713334927413,25.0,0.0,0.25,3.0,4.0,1.0,3.0,0.0,0.0,25.0
